/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000186.jpg,509,2,608,608,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000187.jpg,518,2,608,570,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000188.jpg,524,2,608,597,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000189.jpg,518,2,608,580,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000190.jpg,528,5,608,597,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000236.jpg,0,103,45,466,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000237.jpg,0,83,41,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000238.jpg,0,76,51,488,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000239.jpg,0,83,51,483,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000240.jpg,0,86,45,461,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000241.jpg,1,83,57,491,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000242.jpg,0,86,60,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000243.jpg,1,76,64,461,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000244.jpg,1,88,81,478,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000245.jpg,0,81,77,483,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000246.jpg,0,81,83,478,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000247.jpg,0,88,76,468,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000248.jpg,0,86,79,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000249.jpg,0,83,81,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000250.jpg,1,86,83,458,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000251.jpg,1,70,87,453,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000252.jpg,11,91,91,471,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000253.jpg,9,83,89,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000254.jpg,17,76,95,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000255.jpg,19,70,95,468,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000256.jpg,19,76,106,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000257.jpg,22,83,115,458,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000258.jpg,22,81,125,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000259.jpg,26,76,123,456,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000260.jpg,28,83,131,456,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000261.jpg,28,78,142,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000262.jpg,30,93,134,471,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000263.jpg,28,81,140,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000264.jpg,36,88,148,463,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000265.jpg,39,93,146,478,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000266.jpg,45,83,142,458,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000267.jpg,41,76,155,473,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000268.jpg,57,91,148,450,person
/media/santosh/a9b500b4-cf9f-411f-bd4e-724e2615e6b7/home/cvprlab/lavkush/new_retinanet_code/7_gray_scale_image/reshaped_image_dataset/shadow/backdoor/in000269.jpg,58,63,155,463,person
